"","week_ending","modzcta","pop_est","casecount","caserate_100k","testcount","testrate_100k","testpos"
"617",2020-08-29,11104,26119,6.1614721,23.59,620.1930431,2374.49,0.993476493899743
"618",2020-08-29,11105,37382,14.4593576,38.68,818.0901172,2188.46,1.76745291209344
"619",2020-08-29,11106,38363,4.1010047,10.69,834.3223603,2174.81,0.491537191754682
"620",2020-08-29,11109,5981,0,0,170.2108866,2845.86,0
"621",2020-08-29,11201,62823,14.1163281,22.47,2477.864766,3944.2,0.56969727701435
"622",2020-08-29,11203,75451,17.4970869,23.19,1817.463688,2408.8,0.962720026569246
"623",2020-08-29,11204,76978,25.9646794,33.73,1092.4486826,1419.17,2.37674133472382
"624",2020-08-29,11205,46064,14.2245632,30.88,1114.702736,2419.9,1.27608578866895
"625",2020-08-29,11206,88349,14.2683635,16.15,1800.4024267,2037.83,0.792509679413886
"626",2020-08-29,11207,91972,13.427912,14.6,2317.0689904,2519.32,0.579521458171253
"627",2020-08-29,11208,98660,24.773526,25.11,1707.567816,1730.76,1.45080773764127
"628",2020-08-29,11209,67809,23.1025263,34.07,1406.1077667,2073.63,1.6430124949967
"629",2020-08-29,11210,67040,25.515424,38.06,1270.64264,1895.35,2.00807238768565
"630",2020-08-29,11211,102624,21.2021184,20.66,2647.6889376,2579.99,0.800778297590301
"631",2020-08-29,11212,76527,13.4534466,17.58,1875.7456443,2451.09,0.717231925388297
"632",2020-08-29,11213,66295,14.3661265,21.67,1478.7828995,2230.61,0.971483136899772
"633",2020-08-29,11214,92946,16.0238904,17.24,1302.8519658,1401.73,1.22990875560914
"634",2020-08-29,11215,70156,9.0711708,12.93,1961.8634308,2796.43,0.462375242720183
"635",2020-08-29,11216,56308,10.2705792,18.24,1536.4538728,2728.66,0.668459976691856
"636",2020-08-29,11217,41407,8.1033499,19.57,1396.0825527,3371.61,0.580434866428798
"637",2020-08-29,11218,74508,21.1453704,28.38,1441.9086192,1935.24,1.46648477708191
"638",2020-08-29,11219,90036,32.9801868,36.63,1391.28129,1545.25,2.37049021193982
"639",2020-08-29,11220,95643,20.2189302,21.14,1733.0702886,1812.02,1.16665378969327
"640",2020-08-29,11221,83835,17.4963645,20.87,1936.2950775,2309.65,0.903600112571169
"641",2020-08-29,11222,36492,3.028836,8.3,1070.8139496,2934.38,0.2828536181408
"642",2020-08-29,11223,81789,11.041515,13.5,1175.2752144,1436.96,0.939483353746799
"643",2020-08-29,11224,46707,9.0845115,19.45,808.5495477,1731.11,1.12355656197469
"644",2020-08-29,11225,58882,11.2641266,19.13,1382.1195214,2347.27,0.814989328027879
"645",2020-08-29,11226,100277,22.662602,22.6,2434.9461694,2428.22,0.930722916374958
"646",2020-08-29,11228,44994,7.9999332,17.78,699.1707648,1553.92,1.14420304777595
"647",2020-08-29,11229,83615,27.024368,32.32,1301.300245,1556.3,2.07672042665296
"648",2020-08-29,11230,89075,48.1005,54,1701.54628,1910.24,2.82686992210403
"649",2020-08-29,11231,37845,7.0883685,18.73,1067.206293,2819.94,0.664198529046717
"650",2020-08-29,11232,27602,5.0953292,18.46,728.6293154,2639.77,0.699303348397777
"651",2020-08-29,11233,76819,9.3027809,12.11,1437.7059945,1871.55,0.647057252010366
"652",2020-08-29,11234,95666,22.3762774,23.39,1765.7169286,1845.71,1.26726300448066
"653",2020-08-29,11235,78128,17.9850656,23.02,1351.7940944,1730.23,1.33045895632373
"654",2020-08-29,11236,100331,14.4677302,14.42,2427.7694056,2419.76,0.595926868780375
"655",2020-08-29,11237,49310,5.138102,10.42,1025.223934,2079.14,0.501168752464962
"656",2020-08-29,11238,54540,9.168174,16.81,1670.363856,3062.64,0.548872867852572
"657",2020-08-29,11239,13244,4.0685568,30.72,315.2773932,2380.53,1.29046892918804
"658",2020-08-29,11354,55200,11.2608,20.4,1385.15016,2509.33,0.812966010847517
"659",2020-08-29,11355,80853,9.2253273,11.41,1185.3211506,1466.02,0.778297703987667
"660",2020-08-29,11356,23362,4.0953586,17.53,415.7524882,1779.61,0.985047285641236
"661",2020-08-29,11357,39902,6.18481,15.5,1001.8075434,2510.67,0.617365085813747
"662",2020-08-29,11358,37190,0,0,659.672501,1773.79,0
"663",2020-08-29,11360,19621,9.2728846,47.26,422.3910775,2152.75,2.1953315526652
"664",2020-08-29,11361,27246,4.1332182,15.17,642.6486774,2358.69,0.643153614930321
"665",2020-08-29,11362,18721,2.0686705,11.05,359.9056087,1922.47,0.574781401010159
"666",2020-08-29,11363,6952,0,0,142.439528,2048.9,0
"667",2020-08-29,11364,36806,4.1259526,11.21,618.7898332,1681.22,0.666777697148499
"668",2020-08-29,11365,44983,5.1325603,11.41,868.5497572,1930.84,0.590934515547637
"669",2020-08-29,11366,14650,2.06272,14.08,251.588845,1717.33,0.819877367774394
"670",2020-08-29,11367,41824,12.33808,29.5,934.6534752,2234.73,1.32006998608333
"671",2020-08-29,11368,112425,22.4063025,19.93,1852.876425,1648.1,1.2092712820824
"672",2020-08-29,11369,34118,4.0566302,11.89,781.2271404,2289.78,0.519263859410074
"673",2020-08-29,11370,32514,7.1628342,22.03,631.3048296,1941.64,1.13460785727529
"674",2020-08-29,11372,61844,18.3429304,29.66,1613.293506,2608.65,1.13698656393154
"675",2020-08-29,11373,93967,10.2517997,10.91,1756.1962465,1868.95,0.583750234088659
"676",2020-08-29,11374,42653,12.3651047,28.99,894.4078182,2096.94,1.38249067689109
"677",2020-08-29,11375,73488,25.7795904,35.08,1611.7241184,2193.18,1.59950391668719
"678",2020-08-29,11377,86421,6.1704594,7.14,1837.4487336,2126.16,0.3358166835986
"679",2020-08-29,11378,37279,4.1267853,11.07,610.5666457,1637.83,0.675894323586697
"680",2020-08-29,11379,37851,3.0999969,8.19,946.3658424,2500.24,0.327568553418872
"681",2020-08-29,11385,106717,15.4526216,14.48,1762.217821,1651.3,0.876884878580513
"682",2020-08-29,11411,20930,1.959048,9.36,424.902023,2030.11,0.461058760362739
"683",2020-08-29,11412,37458,2.9479446,7.87,929.1344526,2480.47,0.317278580269062
"684",2020-08-29,11413,42443,2.9455442,6.94,864.4408253,2036.71,0.340745614250433
"685",2020-08-29,11414,29219,5.1513097,17.63,539.9028382,1847.78,0.954117914470337
"686",2020-08-29,11415,19372,6.1583588,31.79,574.805984,2967.2,1.07138042599083
"687",2020-08-29,11416,27125,7.1962625,26.53,372.0871875,1371.75,1.93402587935119
"688",2020-08-29,11417,31927,2.0560988,6.44,539.9781583,1691.29,0.380774438446393
"689",2020-08-29,11418,38517,5.122761,13.3,629.213712,1633.6,0.814152791380999
"690",2020-08-29,11419,49618,8.1820082,16.49,715.0400362,1441.09,1.14427273799693
"691",2020-08-29,11420,48489,12.1658901,25.09,799.7872638,1649.42,1.52114076463242
"692",2020-08-29,11421,41002,5.1170496,12.48,612.221363,1493.15,0.835816897163714
"693",2020-08-29,11422,32082,3.962127,12.35,696.3366018,2170.49,0.568995941008712
"694",2020-08-29,11423,31400,8.06666,25.69,722.01474,2299.41,1.11724311888702
"695",2020-08-29,11426,20801,2.0634592,9.92,362.0954876,1740.76,0.569866035524713
"696",2020-08-29,11427,24037,3.0599101,12.73,586.3225225,2439.25,0.521881725940351
"697",2020-08-29,11428,18929,3.0570335,16.15,392.2126658,2072.02,0.779432630959161
"698",2020-08-29,11429,31780,4.938612,15.54,668.829168,2104.56,0.738396624472574
"699",2020-08-29,11432,62053,12.2554675,19.75,1276.7094485,2057.45,0.959926122141486
"700",2020-08-29,11433,36489,4.9953441,13.69,694.3747233,1902.97,0.719401777221921
"701",2020-08-29,11434,65989,10.8749872,16.48,1668.4196837,2528.33,0.651813647743768
"702",2020-08-29,11435,59296,12.1793984,20.54,1111.5153792,1874.52,1.09574717794422
"703",2020-08-29,11436,20077,2.0036846,9.98,376.6465277,1876.01,0.531980106715849
"704",2020-08-29,11691,67094,42.1484508,62.82,2228.896227,3322.05,1.89100103851537
"705",2020-08-29,11692,20991,0.9991716,4.76,749.6389884,3571.24,0.133287037555583
"706",2020-08-29,11693,12919,2.0386182,15.78,250.7926713,1941.27,0.812869925358142
"707",2020-08-29,11694,21354,3.0835176,14.44,440.8618716,2064.54,0.699429412847414
"708",2020-08-29,11697,3540,1.043592,29.48,91.822998,2593.87,1.13652573182156
"709",2020-09-05,10001,23072,7.5191648,32.59,730.2680224,3165.17,1.02964453726024
"710",2020-09-05,10002,74993,5.9769421,7.97,2274.9951473,3033.61,0.262723290073543
"711",2020-09-05,10003,54682,11.1441916,20.38,2841.5938756,5196.58,0.39218101135747
"712",2020-09-05,10004,3028,2.0375412,67.29,114.1059408,3768.36,1.78565742126548
"713",2020-09-05,10005,8831,4.0340008,45.68,244.0385033,2763.43,1.65301816944884
"714",2020-09-05,10006,3454,5.106739,147.85,111.3272556,3223.14,4.58714173135514
"715",2020-09-05,10007,7023,1.004289,14.3,326.4669642,4648.54,0.307623468874098
"716",2020-09-05,10009,57925,8.1095,14,2106.1356225,3635.97,0.385041680761943
"717",2020-09-05,10010,33730,5.056127,14.99,1283.345548,3804.76,0.393980172205343
"718",2020-09-05,10011,50472,11.1593592,22.11,1878.012648,3720.9,0.594211077965008
"719",2020-09-05,10012,23411,7.0771453,30.23,1134.5485642,4846.22,0.623785135631482
"720",2020-09-05,10013,28709,3.9848092,13.88,1112.7407437,3875.93,0.358107602562482
"721",2020-09-05,10014,30738,1.014354,3.3,1220.9656146,3972.17,0.0830780152913898
"722",2020-09-05,10016,51057,8.0210547,15.71,1779.0505308,3484.44,0.450861544466256
"723",2020-09-05,10017,15801,0,0,452.3747295,2862.95,0
"724",2020-09-05,10018,9687,0,0,239.9043672,2476.56,0
"725",2020-09-05,10019,43703,5.0214747,11.49,1502.2075893,3437.31,0.334273021636105
"726",2020-09-05,10021,46215,9.067383,19.62,1636.0156215,3540.01,0.554235722497959
"727",2020-09-05,10022,31125,3.0222375,9.71,1006.3988625,3233.41,0.300302157783888
"728",2020-09-05,10023,62435,6.0624385,9.71,1863.472471,2984.66,0.325330188363164
"729",2020-09-05,10024,59001,6.0594027,10.27,2378.743317,4031.7,0.254731254805665
"730",2020-09-05,10025,92805,13.1690295,14.19,5129.499399,5527.18,0.256731280689248
"731",2020-09-05,10026,39363,11.1987735,28.45,1166.7075111,2963.97,0.959861267151827
"732",2020-09-05,10027,64548,14.2521984,22.08,2502.719604,3877.3,0.569468444536146
"733",2020-09-05,10028,47793,6.0553731,12.67,1337.8312146,2799.22,0.452626088696137
"734",2020-09-05,10029,79597,10.1724966,12.78,1900.7684003,2387.99,0.535178120511392
"735",2020-09-05,10030,29882,4.0848694,13.67,700.3474222,2343.71,0.583263287693443
"736",2020-09-05,10031,60254,11.2313456,18.64,1307.7046128,2170.32,0.858859523019647
"737",2020-09-05,10032,64264,15.2884056,23.79,1550.2597512,2412.33,0.986183482359379
"738",2020-09-05,10033,59607,15.2772741,25.63,1383.2758062,2320.66,1.10442718881697
"739",2020-09-05,10034,42910,9.144121,21.31,889.854707,2073.77,1.02759708164358
"740",2020-09-05,10035,35743,4.0568305,11.35,1079.1848247,3019.29,0.375916192217376
"741",2020-09-05,10036,27428,4.0264304,14.68,1012.8639268,3692.81,0.397529252791235
"742",2020-09-05,10037,21139,8.1321733,38.47,636.4065062,3010.58,1.27782686392655
"743",2020-09-05,10038,22800,7.97772,34.99,758.85012,3328.29,1.05129060268186
"744",2020-09-05,10039,27726,2.0406336,7.36,505.9495932,1824.82,0.403327451474666
"745",2020-09-05,10040,44571,8.111922,18.2,1432.4317122,3213.82,0.566304273419171
"746",2020-09-05,10044,11682,1.0011474,8.57,563.4894474,4823.57,0.177669236685691
"747",2020-09-05,10065,28109,4.0308306,14.34,1110.2914455,3949.95,0.363042570159116
"748",2020-09-05,10069,5085,0,0,199.853721,3930.26,0
"749",2020-09-05,10075,23140,6.025656,26.04,866.576802,3744.93,0.69534009981495
"750",2020-09-05,10128,59256,10.1209248,17.08,1949.9431176,3290.71,0.519036925162047
"751",2020-09-05,10280,9384,0,0,236.9544456,2525.09,0
"752",2020-09-05,10282,5593,1.0039435,17.95,162.6120006,2907.42,0.617385861003914
"753",2020-09-05,10301,38733,10.9498191,28.27,1558.0814046,4022.62,0.702775802834968
"754",2020-09-05,10302,18204,0.9848364,5.41,552.473196,3034.9,0.178259580216811
"755",2020-09-05,10303,25947,4.8936042,18.86,751.6171278,2896.74,0.651076727631752
"756",2020-09-05,10304,41064,16.6678776,40.59,1190.1496992,2898.28,1.40048580537422
"757",2020-09-05,10305,42298,7.8970366,18.67,1068.8958388,2527.06,0.738803194225701
"758",2020-09-05,10306,53142,19.1204916,35.98,1561.8486942,2939.01,1.2242217617497
"759",2020-09-05,10307,15232,3.0646784,20.12,335.035456,2199.55,0.914732558932509
"760",2020-09-05,10308,30186,12.1468464,40.24,720.720936,2387.6,1.68537443457866
"761",2020-09-05,10309,33531,20.3600232,60.72,781.7886774,2331.54,2.60428729509251
"762",2020-09-05,10310,23262,9.9235692,42.66,697.615749,2998.95,1.42249787425599
"763",2020-09-05,10312,61741,11.1257282,18.02,1550.2794654,2510.94,0.717659521932026
"764",2020-09-05,10314,90761,38.2557615,42.15,3195.9217125,3521.25,1.19701810436635
"765",2020-09-05,10451,47798,11.0986956,23.22,1079.732921,2258.95,1.02791119768034
"766",2020-09-05,10452,76078,21.2409776,27.92,1608.2965278,2114.01,1.32071276862456
"767",2020-09-05,10453,79606,15.1808642,19.07,1661.37722,2087,0.913751796837566
"768",2020-09-05,10454,38203,5.0504366,13.22,785.6752574,2056.58,0.642814770152389
"769",2020-09-05,10455,42283,9.0823884,21.48,775.1361843,1833.21,1.17171518811265
"770",2020-09-05,10456,94218,17.1853632,18.24,2059.4076222,2185.79,0.834480897066964
"771",2020-09-05,10457,74554,19.2125658,25.77,1553.3475008,2083.52,1.23684917831362
"772",2020-09-05,10458,83960,7.103016,8.46,1607.347032,1914.42,0.441909298899928
"773",2020-09-05,10459,48351,14.1378324,29.24,1218.0438867,2519.17,1.16069975428415
"774",2020-09-05,10460,59505,13.138704,22.08,1158.2707755,1946.51,1.13433786623239
"775",2020-09-05,10461,50348,19.484676,38.7,1294.1349224,2570.38,1.50561395591313
"776",2020-09-05,10462,76756,15.2897952,19.92,1785.498072,2326.2,0.856332215630642
"777",2020-09-05,10463,71360,24.469344,34.29,2620.539008,3672.28,0.933752328253837
"778",2020-09-05,10464,4434,0,0,88.9823988,2006.82,0
"779",2020-09-05,10465,44205,10.2511395,23.19,1284.4602645,2905.69,0.798089266232805
"780",2020-09-05,10466,72479,14.2276277,19.63,1938.2624096,2674.24,0.734040325475649
"781",2020-09-05,10467,103732,26.4309136,25.48,3043.0923252,2933.61,0.868554443160475
"782",2020-09-05,10468,78647,12.1273674,15.42,1829.4393258,2326.14,0.66290077123475
"783",2020-09-05,10469,73870,8.140474,11.02,2962.246096,4010.08,0.274807485137454
"784",2020-09-05,10470,15432,8.2345152,53.36,408.6578784,2648.12,2.01501442532816
"785",2020-09-05,10471,21896,8.2460336,37.66,973.1064112,4444.22,0.847392793336063
"786",2020-09-05,10472,68796,7.085988,10.3,1475.5228488,2144.78,0.480235735133673
"787",2020-09-05,10473,59609,9.0784507,15.23,1368.443813,2295.7,0.663414209173673
"788",2020-09-05,10474,12127,0,0,193.4147357,1594.91,0
"789",2020-09-05,10475,43208,11.1217392,25.74,1422.4980968,3292.21,0.78184562953153
"790",2020-09-05,11004,19216,3.0418928,15.83,1053.61328,5483,0.288710559912457
"791",2020-09-05,11101,30043,7.3395049,24.43,1047.2268768,3485.76,0.700851464243092
"792",2020-09-05,11102,30800,8.20204,26.63,1099.97272,3571.34,0.74565849233061
"793",2020-09-05,11103,36140,12.41409,34.35,1008.562594,2790.71,1.23086956365943
"794",2020-09-05,11104,26119,4.1085187,15.73,665.3710774,2547.46,0.617477801417883
"795",2020-09-05,11105,37382,10.3286466,27.63,928.6137384,2484.12,1.1122651079658
"796",2020-09-05,11106,38363,8.1981731,21.37,935.7924953,2439.31,0.876067412505996
"797",2020-09-05,11109,5981,0,0,180.5897159,3019.39,0
"798",2020-09-05,11201,62823,3.0280686,4.82,2663.4250611,4239.57,0.113690775243716
"799",2020-09-05,11203,75451,12.3513287,16.37,1793.7947093,2377.43,0.688558653672243
"800",2020-09-05,11204,76978,37.9424562,49.29,1166.3398648,1515.16,3.25312178251802
"801",2020-09-05,11205,46064,3.0494368,6.62,959.236736,2082.4,0.317902420284287
"802",2020-09-05,11206,88349,16.3003905,18.45,1742.3217941,1972.09,0.935555679507527
"803",2020-09-05,11207,91972,20.6569112,22.46,1892.4986468,2057.69,1.09151524282083
"804",2020-09-05,11208,98660,25.809456,26.16,1701.371968,1724.48,1.51697903136018
"805",2020-09-05,11209,67809,17.0743062,25.18,1692.3498984,2495.76,1.00891111324807
"806",2020-09-05,11210,67040,28.579152,42.63,1433.938672,2138.93,1.99305260106689
"807",2020-09-05,11211,102624,17.1587328,16.72,2624.4753888,2557.37,0.653796673926729
"808",2020-09-05,11212,76527,5.1732252,6.76,1976.1031521,2582.23,0.261789228689931
"809",2020-09-05,11213,66295,22.580077,34.06,1724.0478815,2600.57,1.3097128706399
"810",2020-09-05,11214,92946,28.0418082,30.17,1739.4658008,1871.48,1.61209310278496
"811",2020-09-05,11215,70156,6.0474472,8.62,2296.4023168,3273.28,0.263344412943592
"812",2020-09-05,11216,56308,7.1905316,12.77,1692.5678028,3005.91,0.424829752055118
"813",2020-09-05,11217,41407,5.0640761,12.23,1436.6075836,3469.48,0.352502392289334
"814",2020-09-05,11218,74508,16.1086296,21.62,1805.4107988,2423.11,0.892241788445428
"815",2020-09-05,11219,90036,39.975984,44.4,1365.2969004,1516.39,2.92800664736644
"816",2020-09-05,11220,95643,21.232746,22.2,1672.4039337,1748.59,1.26959435888344
"817",2020-09-05,11221,83835,18.527535,22.1,2046.445884,2441.04,0.905351817258218
"818",2020-09-05,11222,36492,5.0504928,13.84,1183.9573956,3244.43,0.426577241611007
"819",2020-09-05,11223,81789,39.1442154,47.86,1614.8747316,1974.44,2.42397844452098
"820",2020-09-05,11224,46707,14.1335382,30.26,1199.1975543,2567.49,1.17858297403301
"821",2020-09-05,11225,58882,9.215033,15.65,1547.9724508,2628.94,0.595296963795294
"822",2020-09-05,11226,100277,11.331301,11.3,2548.2491517,2541.21,0.44467005875154
"823",2020-09-05,11228,44994,6.0021996,13.34,1014.2457492,2254.18,0.591789475552085
"824",2020-09-05,11229,83615,30.0261465,35.91,1918.914081,2294.94,1.56474679076577
"825",2020-09-05,11230,89075,60.125625,67.5,2211.6164525,2482.87,2.71862803932546
"826",2020-09-05,11231,37845,6.0741225,16.05,1092.5208135,2886.83,0.55597316087196
"827",2020-09-05,11232,27602,4.0768154,14.77,766.3336474,2776.37,0.531989612335532
"828",2020-09-05,11233,76819,9.3027809,12.11,1510.0541287,1965.73,0.616056121644376
"829",2020-09-05,11234,95666,37.6350044,39.34,2377.0035354,2484.69,1.58329610534916
"830",2020-09-05,11235,78128,11.992648,15.35,1814.3821696,2322.32,0.660976954080402
"831",2020-09-05,11236,100331,19.6247436,19.56,2962.9048603,2953.13,0.662348084913295
"832",2020-09-05,11237,49310,6.16375,12.5,1030.362036,2089.56,0.598212063783763
"833",2020-09-05,11238,54540,10.182618,18.67,1947.399786,3570.59,0.522882772875071
"834",2020-09-05,11239,13244,1.0171392,7.68,315.2773932,2380.53,0.322617232297009
"835",2020-09-05,11354,55200,13.30872,24.11,1417.91136,2568.68,0.938614385598829
"836",2020-09-05,11355,80853,13.3326597,16.49,1287.8589252,1592.84,1.03525777855905
"837",2020-09-05,11356,23362,6.144206,26.3,449.5456212,1924.26,1.36675916975876
"838",2020-09-05,11357,39902,9.277215,23.25,1115.181096,2794.8,0.831902103907256
"839",2020-09-05,11358,37190,5.161972,13.88,712.322384,1915.36,0.724667947539888
"840",2020-09-05,11360,19621,3.0903075,15.75,489.3555884,2494.04,0.631505509133775
"841",2020-09-05,11361,27246,5.1658416,18.96,675.7089738,2480.03,0.76450688096515
"842",2020-09-05,11362,18721,2.0686705,11.05,456.0866183,2436.23,0.453569654753451
"843",2020-09-05,11363,6952,1.032372,14.85,150.6971136,2167.68,0.685064216120461
"844",2020-09-05,11364,36806,3.0953846,8.41,699.2330268,1899.78,0.442682836960069
"845",2020-09-05,11365,44983,9.2395082,20.54,976.3515167,2170.49,0.946330091361858
"846",2020-09-05,11366,14650,6.186695,42.23,317.578305,2167.77,1.94808489830563
"847",2020-09-05,11367,41824,14.3958208,34.42,911.0061856,2178.19,1.58021109269623
"848",2020-09-05,11368,112425,21.3944775,19.03,1979.1859125,1760.45,1.08097361470079
"849",2020-09-05,11369,34118,6.0866512,17.84,822.823806,2411.7,0.739727163411701
"850",2020-09-05,11370,32514,5.1144522,15.73,727.4812416,2237.44,0.703035612128147
"851",2020-09-05,11372,61844,11.2123172,18.13,1776.3575808,2872.32,0.631197081105169
"852",2020-09-05,11373,93967,13.3245206,14.18,2070.938713,2203.9,0.643404873179364
"853",2020-09-05,11374,42653,21.6378669,50.73,1013.9343201,2377.17,2.13405015207158
"854",2020-09-05,11375,73488,14.4330432,19.64,1869.5126736,2543.97,0.772021682645629
"855",2020-09-05,11377,86421,15.4261485,17.85,2216.871492,2565.2,0.695852175268985
"856",2020-09-05,11378,37279,11.3439997,30.43,863.2474356,2315.64,1.31410754694167
"857",2020-09-05,11379,37851,8.2666584,21.84,1089.9725364,2879.64,0.758428136850439
"858",2020-09-05,11385,106717,26.7752953,25.09,2079.4447752,1948.56,1.28761752268342
"859",2020-09-05,11411,20930,0.979524,4.68,470.918721,2249.97,0.208002773370312
"860",2020-09-05,11412,37458,0.9813996,2.62,951.7478472,2540.84,0.103115505108547
"861",2020-09-05,11413,42443,7.8604436,18.52,950.8844834,2240.38,0.826645479784679
"862",2020-09-05,11414,29219,3.0913702,10.58,593.4787966,2031.14,0.520889746644741
"863",2020-09-05,11415,19372,9.2385068,47.69,550.1706116,2840.03,1.67920761400408
"864",2020-09-05,11416,27125,4.11215,15.16,415.2593375,1530.91,0.99026069461954
"865",2020-09-05,11417,31927,1.0280494,3.22,616.0889336,1929.68,0.166867045313213
"866",2020-09-05,11418,38517,8.1964176,21.28,700.9516245,1819.85,1.1693271423469
"867",2020-09-05,11419,49618,12.2754932,24.74,779.4838946,1570.97,1.57482319840608
"868",2020-09-05,11420,48489,12.1658901,25.09,891.0144684,1837.56,1.36539759245957
"869",2020-09-05,11421,41002,7.1671496,17.48,692.0768582,1687.91,1.03560023934925
"870",2020-09-05,11422,32082,1.9794594,6.17,803.3108226,2503.93,0.246412639330972
"871",2020-09-05,11423,31400,6.05078,19.27,781.51146,2488.89,0.77424072578539
"872",2020-09-05,11426,20801,7.2221072,34.72,433.2765096,2082.96,1.66685870107923
"873",2020-09-05,11427,24037,3.0599101,12.73,610.7945922,2541.06,0.500972035292358
"874",2020-09-05,11428,18929,0,0,443.1487119,2341.11,0
"875",2020-09-05,11429,31780,0.988358,3.11,732.055478,2303.51,0.135011352240711
"876",2020-09-05,11432,62053,8.1723801,13.17,1216.4497802,1960.34,0.671822234918433
"877",2020-09-05,11433,36489,5.9951427,16.43,801.2765466,2195.94,0.748198948969462
"878",2020-09-05,11434,65989,7.9054822,11.98,1744.5313963,2643.67,0.453157920617929
"879",2020-09-05,11435,59296,13.19336,22.25,1259.713872,2124.45,1.04732989714985
"880",2020-09-05,11436,20077,2.0036846,9.98,415.714362,2070.6,0.481985897807399
"881",2020-09-05,11691,67094,34.1240084,50.86,2021.1597842,3012.43,1.68833798627686
"882",2020-09-05,11692,20991,2.9954157,14.27,676.770831,3224.1,0.442604137588785
"883",2020-09-05,11693,12919,1.0193091,7.89,270.162128,2091.2,0.377295332823259
"884",2020-09-05,11694,21354,3.0835176,14.44,536.433834,2512.1,0.574817881453764
"885",2020-09-05,11697,3540,3.130422,88.43,125.212986,3537.09,2.50007774752692
"886",2020-09-12,10001,23072,10.0270912,43.46,721.911344,3128.95,1.38896434906278
"887",2020-09-12,10002,74993,4.9795352,6.64,1994.2288546,2659.22,0.249697279653432
"888",2020-09-12,10003,54682,29.3806386,53.73,4226.426462,7729.1,0.695165025682162
"889",2020-09-12,10004,3028,0,0,96.7863864,3196.38,0
"890",2020-09-12,10005,8831,2.0170004,22.84,240.0053856,2717.76,0.840397974802779
"891",2020-09-12,10006,3454,0,0,93.964343,2720.45,0
"892",2020-09-12,10007,7023,2.0092803,28.61,245.1012954,3489.98,0.819775471492673
"893",2020-09-12,10009,57925,25.336395,43.74,2173.033205,3751.46,1.16594605833462
"894",2020-09-12,10010,33730,8.091827,23.99,1300.537729,3855.73,0.622190869173931
"895",2020-09-12,10011,50472,8.1158976,16.08,1921.6406448,3807.34,0.422342107613189
"896",2020-09-12,10012,23411,10.1112109,43.19,949.5009969,4055.79,1.06489734429051
"897",2020-09-12,10013,28709,8.9658207,31.23,1326.9213673,4621.97,0.675685908822429
"898",2020-09-12,10014,30738,7.0912566,23.07,1191.5831604,3876.58,0.595112186514918
"899",2020-09-12,10016,51057,11.0334177,21.61,1576.4716719,3087.67,0.699880492410134
"900",2020-09-12,10017,15801,0,0,387.6048504,2453.04,0
"901",2020-09-12,10018,9687,3.2867991,33.93,210.3270501,2171.23,1.56270869507146
"902",2020-09-12,10019,43703,12.0489171,27.57,1298.3636864,2970.88,0.92800786299009
"903",2020-09-12,10021,46215,14.104818,30.52,1619.900451,3505.14,0.870721283600655
"904",2020-09-12,10022,31125,12.08895,38.84,858.309225,2757.62,1.40846091919844
"905",2020-09-12,10023,62435,5.0509915,8.09,1683.597236,2696.56,0.300011866971252
"906",2020-09-12,10024,59001,6.0594027,10.27,2195.9169183,3721.83,0.275939524373762
"907",2020-09-12,10025,92805,30.384357,32.74,4589.6063115,4945.43,0.662025344611085
"908",2020-09-12,10026,39363,7.124703,18.1,951.8957475,2418.25,0.748475136979221
"909",2020-09-12,10027,64548,17.3117736,26.82,2199.2988204,3407.23,0.787149678771319
"910",2020-09-12,10028,47793,9.08067,19,1221.8041485,2556.45,0.743218134522482
"911",2020-09-12,10029,79597,15.2667046,19.18,1916.0271452,2407.16,0.796789577759684
"912",2020-09-12,10030,29882,8.1667506,27.33,700.3474222,2343.71,1.16609990143832
"913",2020-09-12,10031,60254,11.2313456,18.64,1280.1444332,2124.58,0.877349876210828
"914",2020-09-12,10032,64264,15.2884056,23.79,1298.5055312,2020.58,1.17738471132051
"915",2020-09-12,10033,59607,7.1289972,11.96,1200.9439539,2014.77,0.593616144770867
"916",2020-09-12,10034,42910,6.09322,14.2,823.82909,1919.9,0.739621855304964
"917",2020-09-12,10035,35743,8.113661,22.7,1170.4724467,3274.69,0.693195386433525
"918",2020-09-12,10036,27428,7.048996,25.7,863.8530884,3149.53,0.815994767473242
"919",2020-09-12,10037,21139,4.0671436,19.24,506.2769361,2394.99,0.803343646528796
"920",2020-09-12,10038,22800,7.97772,34.99,546.45216,2396.72,1.45991187956874
"921",2020-09-12,10039,27726,0,0,520.2312558,1876.33,0
"922",2020-09-12,10040,44571,13.1796447,29.57,1551.0440574,3479.94,0.84972729414875
"923",2020-09-12,10044,11682,1.0011474,8.57,528.4598022,4523.71,0.189446273081166
"924",2020-09-12,10065,28109,8.0588503,28.67,1079.0567247,3838.83,0.746842136796889
"925",2020-09-12,10069,5085,0,0,144.8335125,2848.25,0
"926",2020-09-12,10075,23140,5.02138,21.7,825.406114,3567.01,0.608352653903409
"927",2020-09-12,10128,59256,6.07374,10.25,1662.5633688,2805.73,0.365323819469443
"928",2020-09-12,10280,9384,0,0,214.865448,2289.7,0
"929",2020-09-12,10282,5593,0,0,115.4344863,2063.91,0
"930",2020-09-12,10301,38733,3.9817524,10.28,1278.3245655,3300.35,0.311482115533201
